"stag","event","Gender","Age","Profession","Is_coached","Head_gender","Grey_wage","Transportation","Extraversion","Independence","Selfcontrol","Anxiety","Novator","Long_emp_retention","Grey_wage_vv_1","LIFT_SCORE","TREATMENT_NAME","UPLIFT","Y_TREATED","N_TREATED","Y_UNTREATED","N_UNTREATED","FOLLOW_REC"
43.8275154,1,0,27,1,0,0,1,1,3,1,0,0,1,0,0.127322930460759,0.127322930460759,"Grey_wage_vv_1",0.144778674492541,35,141,3,29,1
85.48665298,0,0,22,0,0,0,1,1,2,0,1,0,0,1,0.127322930460759,0.127322930460759,"Grey_wage_vv_1",0.150072850898494,36,142,3,29,1
9.790554415,1,0,41,1,0,0,1,1,4,1,1,0,0,0,0.127322930460759,0.127322930460759,"Grey_wage_vv_1",0.148299975886183,36,143,3,29,1
86.04517454,0,0,35,1,0,0,1,0,4,1,1,0,0,1,0.127322930460759,0.127322930460759,"Grey_wage_vv_1",0.153496168582375,37,144,3,29,1
20.59958932,1,0,26,1,0,1,1,0,4,0,1,1,0,0,0.127322930460759,0.127322930460759,"Grey_wage_vv_1",0.151724137931035,37,145,3,29,1
99.77823409,0,0,26,1,1,0,1,1,3,0,1,1,0,1,0.127322930460759,0.127322930460759,"Grey_wage_vv_1",0.156825696740671,38,146,3,29,1
99.77823409,0,0,26,1,1,0,1,1,3,0,1,0,0,1,0.127322930460759,0.127322930460759,"Grey_wage_vv_1",0.161857846586911,39,147,3,29,1
73.29774127,1,0,24,1,0,0,1,1,3,1,0,0,0,1,0.127322930460759,0.127322930460759,"Grey_wage_vv_1",0.166821994408201,40,148,3,29,1
73.29774127,1,0,24,1,0,0,1,1,1,0,0,0,0,1,0.127322930460759,0.127322930460759,"Grey_wage_vv_1",0.17171950937283,41,149,3,29,1
13.8973306,1,0,27,1,0,1,1,0,1,0,1,0,0,0,0.127322930460759,0.127322930460759,"Grey_wage_vv_1",0.169885057471264,41,150,3,29,1
66.69404517,0,0,32,1,0,1,1,0,1,0,0,1,1,1,0.127322930460759,0.127322930460759,"Grey_wage_vv_1",0.174697419502169,42,151,3,29,1
106.2176591,0,0,23,1,0,1,1,1,3,0,0,0,1,1,0.127322930460759,0.127322930460759,"Grey_wage_vv_1",0.179446460980036,43,152,3,29,1
15.11293634,1,0,23,1,0,0,1,0,1,0,0,1,1,0,0.127322930460759,0.127322930460759,"Grey_wage_vv_1",0.177597475771918,43,153,3,29,1
132.8952772,0,0,32,1,0,1,1,1,4,1,1,0,0,1,0.127322930460759,0.127322930460759,"Grey_wage_vv_1",0.182266009852217,44,154,3,29,1
3.416837782,1,0,39,1,0,1,0,1,1,0,0,0,1,0,0.127322930460759,0.127322930460759,"Grey_wage_vv_1",0.185714285714286,44,154,3,30,0
6.176591376,1,0,34,1,0,0,1,1,4,1,1,0,0,0,0.127322930460759,0.127322930460759,"Grey_wage_vv_1",0.183870967741935,44,155,3,30,1
1.80698152,1,1,27,0,0,1,1,1,4,0,1,1,0,0,0.127322930460759,0.127322930460759,"Grey_wage_vv_1",0.182051282051282,44,156,3,30,1
16,1,0,26,1,0,1,1,1,2,0,0,1,0,0,0.127322930460759,0.127322930460759,"Grey_wage_vv_1",0.180254777070064,44,157,3,30,1
29.24024641,1,0,42,1,0,1,0,1,4,0,0,0,0,0,0.127322930460759,0.127322930460759,"Grey_wage_vv_1",0.183480583521677,44,157,3,31,0
112.788501,0,1,23,1,0,0,1,0,4,0,1,0,1,1,0.127322930460759,0.127322930460759,"Grey_wage_vv_1",0.188035933033891,45,158,3,31,1
45.5687885,1,0,25,1,1,0,1,1,2,1,1,0,0,0,0.127322930460759,0.127322930460759,"Grey_wage_vv_1",0.186244674376141,45,159,3,31,1
3.252566735,1,0,39,1,0,1,1,1,4,1,1,0,0,0,0.127322930460759,0.127322930460759,"Grey_wage_vv_1",0.184475806451613,45,160,3,31,1
108.8788501,1,0,32,1,0,1,1,1,1,1,0,0,0,1,0.127322930460759,0.127322930460759,"Grey_wage_vv_1",0.188940092165899,46,161,3,31,1
38.86652977,1,0,32,1,0,1,1,0,3,0,1,0,1,0,0.127322930460759,0.127322930460759,"Grey_wage_vv_1",0.187176423735564,46,162,3,31,1
56.77207392,1,0,36,1,0,1,1,1,3,0,1,0,0,0,0.127322930460759,0.127322930460759,"Grey_wage_vv_1",0.185434395408668,46,163,3,31,1
5.256673511,1,1,34,0,0,1,1,0,4,1,1,0,0,0,0.127322930460759,0.127322930460759,"Grey_wage_vv_1",0.183713611329662,46,164,3,31,1
78.91581109,1,1,21,0,0,0,0,1,4,1,0,1,0,1,0.127322930460759,0.127322930460759,"Grey_wage_vv_1",0.155487804878049,46,164,4,32,0
45.79876797,1,0,27,1,0,0,1,1,4,1,0,0,0,0,0.127322930460759,0.127322930460759,"Grey_wage_vv_1",0.153787878787879,46,165,4,32,1
45.53593429,1,1,39,0,0,1,1,1,4,1,0,1,1,0,0.127322930460759,0.127322930460759,"Grey_wage_vv_1",0.15210843373494,46,166,4,32,1
52.73100616,1,0,45,1,0,1,0,1,3,0,1,0,0,0,0.127322930460759,0.127322930460759,"Grey_wage_vv_1",0.155896312522819,46,166,4,33,0
52.73100616,1,0,45,1,0,1,0,1,3,0,0,0,1,0,0.127322930460759,0.127322930460759,"Grey_wage_vv_1",0.15946137491141,46,166,4,34,0
52.73100616,1,0,45,1,0,1,0,1,4,1,0,0,1,0,0.127322930460759,0.127322930460759,"Grey_wage_vv_1",0.162822719449225,46,166,4,35,0
42.94045175,1,1,23,1,0,0,1,1,4,1,0,0,0,0,0.127322930460759,0.127322930460759,"Grey_wage_vv_1",0.161163387510693,46,167,4,35,1
79.54004107,0,1,34,0,0,1,1,1,4,0,1,0,0,1,0.127322930460759,0.127322930460759,"Grey_wage_vv_1",0.16547619047619,47,168,4,35,1
86.83367556,1,1,24,0,0,1,1,1,4,1,1,0,0,1,0.127322930460759,0.127322930460759,"Grey_wage_vv_1",0.169737954353339,48,169,4,35,1
153.100616,0,1,43,0,0,1,1,0,2,0,0,1,0,1,0.127322930460759,0.127322930460759,"Grey_wage_vv_1",0.173949579831933,49,170,4,35,1
