"stag","event","Gender","Age","Profession","Is_coached","Head_gender","Grey_wage","Transportation","Extraversion","Independence","Selfcontrol","Anxiety","Novator","Long_emp_retention"
36.96098563,1,0,48,0,0,0,1,1,4,1,0,0,1,0
73.49486653,1,1,33,0,0,0,1,1,4,1,1,1,0,1
120.4435318,1,0,28,1,0,1,1,1,4,0,1,0,0,1
33.93839836,1,0,27,1,0,0,1,1,2,1,1,0,0,0
54.01232033,1,1,37,0,0,1,1,1,1,0,0,0,1,0
38.76796715,1,1,21,1,1,0,1,1,1,1,0,0,1,0
17.18275154,1,0,24,1,0,0,1,1,2,0,1,0,1,0
15.73716632,1,0,27,0,1,1,1,1,2,1,0,0,0,0
8.87063655,1,0,38,1,1,0,0,1,4,0,0,0,1,0
19.71252567,1,0,23,0,0,0,1,1,2,0,0,0,1,0
82.82546201,1,0,23,1,1,0,1,0,2,1,0,0,1,1
79.86858316,1,1,23,1,0,0,1,1,3,0,0,1,0,1
79.86858316,1,0,25,1,0,1,1,1,1,1,0,0,0,1
7.819301848,1,0,21,0,0,1,0,1,4,0,1,0,0,0
9.593429158,1,0,34,0,0,0,1,1,1,1,0,0,1,0
75.8275154,0,0,23,1,0,0,1,1,4,1,1,0,0,1
16.78850103,1,0,21,0,0,0,1,1,2,1,0,0,0,0
67.4825462,0,0,36,1,0,0,1,1,4,1,0,1,1,1
23.6550308,1,0,37,1,0,1,1,1,2,0,0,1,1,0
45.30595483,1,0,34,1,0,0,1,1,3,0,1,0,0,0
45.96303901,1,0,36,0,0,1,1,1,3,0,1,0,0,0
2.858316222,1,0,38,1,0,1,1,0,2,1,0,0,0,0
82.82546201,1,0,23,1,1,0,1,0,2,1,0,0,1,1
96.72279261,1,1,30,0,0,1,1,0,2,1,0,0,1,1
53.97946612,1,1,28,0,0,1,1,1,1,1,0,1,1,0
19.28542094,1,0,38,0,0,1,1,0,2,1,0,0,1,0
55.72073922,1,0,29,1,0,0,1,1,2,1,0,0,0,0
25.52772074,1,0,27,0,0,1,0,1,2,0,0,0,1,0
13.5687885,1,0,33,1,0,1,1,0,2,0,0,0,1,0
19.08829569,1,0,36,0,0,0,1,0,4,1,0,0,1,0
15.3100616,1,0,31,1,0,1,0,1,4,0,1,1,0,0
16.22997947,1,1,35,1,0,1,1,0,2,0,0,0,0,0
11.95893224,1,0,35,1,0,0,1,1,2,0,1,0,1,0
54.07802875,1,0,31,1,0,1,1,0,4,0,1,0,0,0
44.02464066,1,1,26,0,0,1,1,1,4,0,1,1,0,0
1.478439425,1,1,28,0,0,1,1,1,2,0,1,1,0,0
113.0513347,0,0,30,1,1,0,1,0,4,1,0,1,1,1
32.85420945,1,0,58,0,0,1,1,1,3,0,1,0,0,0
13.10882957,1,1,26,0,0,1,1,0,2,0,0,1,0,0
79.54004107,0,1,34,0,0,1,1,1,4,0,1,0,0,1
8.410677618,1,1,32,0,1,0,1,1,4,0,1,1,0,0
18.16837782,1,0,24,1,0,0,1,1,3,1,1,0,0,0
2.266940452,1,0,39,0,0,1,0,1,4,1,1,1,0,0
6.275154004,1,0,30.40033257,0,1,0,1,1,1,1,0,0,1,0
9.100616016,1,0,33,1,0,1,1,0,2,0,0,1,1,0
1.741273101,1,0,24,0,0,0,0,1,2,0,1,0,0,0
11.07186858,1,0,43,1,0,0,1,0,4,0,0,1,1,0
61.79876797,1,1,22,0,0,1,1,1,4,1,0,0,0,1
106.8418891,1,0,22,1,0,0,1,0,2,0,0,1,1,1
29.01026694,1,0,28,0,0,1,1,1,1,0,0,0,0,0
19.44969199,1,0,40,1,1,0,0,1,2,0,1,0,0,0
133.8809035,1,1,19,0,0,0,1,0,4,1,0,1,0,1
43.99178645,1,1,26,0,0,1,1,1,1,1,0,1,1,0
11.30184805,1,0,34,0,0,1,0,0,1,0,0,0,0,0
64.52566735,0,0,25,1,0,1,1,1,1,0,1,0,0,1
46.35728953,1,0,38,1,0,1,1,1,2,0,0,0,1,0
14.9486653,1,0,25,1,0,0,1,1,1,1,0,1,0,0
12.02464066,1,1,30,0,0,1,0,0,3,0,0,1,0,0
64.75564682,0,0,35,1,0,0,1,1,1,1,0,0,0,1
73.29774127,1,0,24,1,0,0,1,1,1,0,0,0,0,1
11.69609856,1,0,36,1,0,0,1,0,2,0,1,0,1,0
80.98562628,1,0,32,1,0,1,1,1,4,1,1,0,0,1
23.68788501,1,0,24,1,0,0,0,1,4,0,1,1,0,0
50.98973306,1,0,24,1,0,0,1,1,1,0,0,1,1,0
18.49691992,1,0,32,1,0,1,1,1,1,1,0,0,1,0
42.48049281,1,0,42,1,0,1,1,1,4,1,1,0,0,0
7.326488706,1,0,23,0,1,0,1,1,2,0,0,0,0,0
76.15605749,0,0,24,1,1,1,1,0,2,1,0,1,1,1
10.7761807,1,0,31,1,0,1,1,1,1,0,0,1,1,0
