"stag","event","Gender","Age","Profession","Is_coached","Head_gender","Grey_wage","Transportation","Extraversion","Independence","Selfcontrol","Anxiety","Novator","Long_emp_retention"
64.75564682,0,0,35,1,0,0,1,1,1,1,0,0,0,1
6.176591376,1,0,38,1,0,1,0,1,4,1,1,0,0,0
32.45995893,1,1,40,1,1,1,1,0,3,0,0,1,1,0
97.44558522,0,0,28,0,0,1,1,0,1,0,0,1,1,1
67.84394251,1,1,24,1,1,1,1,0,3,0,0,1,0,1
96.59137577,0,0,46,0,0,1,1,1,4,1,0,1,0,1
9.790554415,1,0,41,1,0,0,1,1,4,1,1,1,0,0
139.0718686,1,0,32,0,0,0,1,1,1,0,0,0,1,1
8.607802875,1,0,29,1,0,0,1,1,1,1,0,0,1,0
72.41067762,0,0,30,0,0,0,0,1,2,0,1,0,0,1
3.58110883,1,0,40,1,0,0,1,1,1,0,0,1,1,0
60.78028747,0,0,33,1,0,0,1,0,1,1,1,1,0,1
12.97741273,1,0,26,1,0,1,0,1,1,1,0,0,0,0
22.47227926,1,0,29,0,0,0,1,0,1,0,0,1,0,0
39.26078029,1,0,37,1,0,0,1,0,2,1,0,1,1,0
21.61806982,1,1,37,0,0,1,0,1,4,0,0,1,1,0
1.117043121,1,0,54,1,0,1,1,0,4,1,0,0,0,0
15.57289528,1,0,24,1,0,0,1,1,2,1,0,0,1,0
88.83778234,1,0,25,1,0,0,1,0,4,1,0,0,0,1
24.18069815,1,0,23,1,0,0,1,1,2,0,1,0,0,0
19.8110883,1,0,26,0,0,1,0,1,3,0,1,0,0,0
107.1704312,1,0,33,0,0,1,1,1,3,0,1,1,0,1
2.759753593,1,0,41,1,0,1,1,1,4,1,0,0,1,0
96,1,0,22,0,0,1,1,1,2,0,1,1,0,1
42.38193018,1,0,26,0,0,1,1,1,1,1,0,0,0,0
8.27926078,1,1,29,0,0,1,1,1,1,0,0,1,1,0
6.603696099,1,1,22,0,0,0,1,1,1,0,0,1,1,0
3.811088296,1,0,23,1,1,1,1,1,2,0,1,0,0,0
14.71868583,1,0,36,1,1,0,0,1,3,1,0,0,1,0
79.54004107,0,1,34,0,0,1,1,1,4,0,1,0,0,1
79.01437372,1,1,29,0,1,1,1,0,4,0,1,0,0,1
155.1704312,1,0,33,1,0,0,1,0,3,0,0,1,0,1
81.83983573,1,1,34,0,0,1,1,0,4,0,1,1,1,1
8.31211499,1,0,29,0,0,0,1,1,1,0,0,0,0,0
6.439425051,1,1,24,0,0,1,1,0,1,0,0,1,1,0
19.28542094,1,0,38,0,0,1,1,0,2,1,0,0,1,0
8.180698152,1,0,24,1,0,1,1,1,2,0,0,0,0,0
46.22587269,1,1,29,0,0,1,1,1,2,1,0,1,1,0
86.6036961,1,0,33,1,0,1,1,1,4,1,1,0,0,1
15.54004107,1,1,38,0,0,1,1,0,2,0,0,1,1,0
155.3675565,0,0,30,0,0,1,1,1,3,1,0,0,1,1
55.72073922,1,0,29,1,0,0,1,1,2,1,0,0,0,0
90.15195072,0,0,20,1,0,0,1,1,1,1,0,0,1,1
23.6550308,1,0,37,1,0,1,1,1,2,0,0,1,1,0
11.99178645,1,0,27,1,1,0,1,1,2,1,0,0,1,0
22.9650924,1,1,33,1,0,1,1,1,2,0,0,1,1,0
140.9445585,0,0,26,1,0,1,1,1,4,0,1,1,0,1
61.07597536,0,1,29,0,0,1,1,1,4,0,1,1,0,1
89.36344969,1,0,22,1,0,1,1,1,2,0,0,1,1,1
53.19096509,1,0,37,1,0,1,1,1,2,0,0,1,1,0
66.7926078,0,1,31,0,0,1,1,1,4,1,0,0,0,1
59.49897331,1,0,23,0,0,0,1,1,2,0,0,1,0,0
73.29774127,1,0,24,1,0,0,1,1,1,0,0,0,0,1
41.29774127,1,0,22,1,0,1,1,1,3,0,1,1,0,0
13.10882957,1,0,21,1,0,0,0,1,4,1,1,0,1,0
53.81519507,1,0,30.40033257,0,0,1,1,1,4,1,0,0,0,0
26.94045175,1,0,21,0,0,0,1,1,4,0,1,0,0,0
35.28542094,1,0,23,1,1,0,1,1,1,0,0,0,1,0
3.252566735,1,0,39,1,0,1,1,1,4,1,1,0,0,0
9.790554415,1,0,41,1,0,0,1,1,4,1,1,0,0,0
11.95893224,1,0,35,1,0,0,1,1,2,0,1,0,1,0
49.87268994,1,0,30.40033257,0,0,1,0,1,1,0,0,0,1,0
6.275154004,1,0,24,0,0,0,1,1,3,1,0,1,1,0
26.80903491,1,0,34,1,0,0,1,1,4,1,1,0,0,0
7.950718686,1,0,34,0,0,1,1,0,1,1,0,0,0,0
26.0862423,1,0,30,1,0,0,1,1,1,1,0,0,1,0
26.21765914,1,0,36,1,0,1,1,1,4,1,1,0,0,0
45.5687885,1,0,25,1,1,0,1,1,2,1,1,0,0,0
70.34086242,0,0,31,1,0,0,1,1,4,1,1,0,0,1
