"stag","event","Gender","Age","Profession","Is_coached","Head_gender","Grey_wage","Transportation","Extraversion","Independence","Selfcontrol","Anxiety","Novator","Long_emp_retention"
79.54004107,0,1,23,0,0,1,1,0,4,0,1,0,0,1
49.14989733,1,0,28,1,0,1,1,1,1,1,0,0,1,0
19.84394251,1,0,29,1,0,0,1,0,1,1,0,0,0,0
52.66529774,1,0,42,1,0,1,1,1,1,0,1,0,0,0
26.57905544,1,0,28,1,0,0,1,1,4,1,1,0,1,0
8.180698152,1,0,24,1,0,1,1,1,2,0,0,0,0,0
6.275154004,1,0,30.40033257,0,1,0,1,1,1,1,0,0,1,0
31.96714579,1,1,29,1,0,1,1,1,4,0,1,1,0,0
132.8952772,0,0,32,1,0,1,1,1,4,0,1,0,0,1
13.17453799,1,1,28,0,0,1,1,0,2,1,0,0,1,0
26.94045175,1,0,44,1,0,1,1,0,4,1,0,1,1,0
96.59137577,0,0,46,0,0,1,1,1,4,1,0,1,0,1
78.32443532,0,0,27,0,0,1,1,1,2,0,0,0,1,1
11.99178645,1,0,27,1,1,0,1,1,2,1,0,0,1,0
19.94250513,1,0,23,0,0,0,1,1,2,0,1,1,0,0
82.82546201,1,0,23,1,1,0,1,0,2,1,0,0,1,1
3.975359343,1,0,29,0,0,1,1,1,1,0,0,0,0,0
9.527720739,1,1,23,1,0,0,1,1,2,0,1,0,0,0
50.59548255,1,0,44,1,0,1,0,0,2,1,0,0,0,0
20.92813142,1,0,22,1,0,0,1,1,3,1,0,0,0,0
34.03696099,1,0,27,1,0,0,0,0,1,0,0,0,1,0
23.9835729,1,0,23,0,0,1,1,1,4,1,1,0,0,0
38.86652977,1,0,32,1,0,1,1,0,3,0,1,0,1,0
84.89527721,0,0,31,1,0,0,1,0,4,0,1,1,0,1
23.9835729,1,0,23,0,1,1,1,1,4,1,1,0,0,0
5.388090349,1,0,38,1,0,1,1,0,4,0,1,1,1,0
18.33264887,1,1,39,0,0,1,1,1,4,1,1,0,0,0
53.97946612,1,1,28,0,0,1,1,1,1,1,0,1,1,0
52.96098563,1,0,36,1,0,1,1,0,4,0,1,0,0,0
46.22587269,1,1,29,0,0,1,1,1,2,1,0,1,1,0
89.19917864,1,1,18,0,0,1,1,1,1,0,0,1,1,1
163.7782341,0,1,23,1,0,0,1,0,3,1,0,1,0,1
59.20328542,1,0,25,1,1,0,1,1,3,0,1,0,0,0
29.01026694,1,0,28,0,0,1,1,1,1,0,0,0,0,0
70.50513347,1,0,24,1,0,0,1,1,1,0,1,0,0,1
13.86447639,1,0,22,1,0,1,1,1,2,0,1,1,0,0
19.44969199,1,0,40,1,1,0,0,1,2,0,1,0,0,0
22.73511294,1,0,34,1,0,1,1,0,3,0,0,0,0,0
11.8275154,1,0,24,1,0,0,1,1,1,1,0,0,0,0
22.66940452,1,1,32,0,0,1,1,0,4,1,1,1,0,0
22.24229979,1,0,34,1,0,1,1,0,1,0,0,0,0,0
42.48049281,1,0,42,1,0,1,1,1,2,1,0,0,0,0
149.6180698,0,0,30,0,0,1,1,0,3,1,0,0,1,1
81.64271047,0,0,31,1,1,0,1,1,4,0,1,0,0,1
86.66940452,0,0,25,1,0,0,1,1,4,1,1,0,0,1
11.99178645,1,1,24,0,0,0,1,1,2,0,0,0,0,0
94.12731006,0,0,25,1,0,1,0,0,2,0,1,1,1,1
1.478439425,1,1,28,0,0,1,1,1,2,0,1,1,0,0
105.8234086,0,0,32,1,0,0,1,1,4,1,0,0,0,1
109.1088296,0,0,29,1,0,1,1,0,4,0,1,0,0,1
20.56673511,1,1,33,0,0,1,1,0,2,0,0,1,1,0
81.83983573,1,0,29,1,0,0,1,1,4,1,1,0,1,1
32.49281314,1,0,40,1,0,1,1,0,2,1,0,0,1,0
20.59958932,1,0,26,1,0,1,1,0,4,0,1,1,0,0
45.30595483,1,0,34,1,0,0,1,1,2,0,1,0,0,0
25.06776181,1,0,28,1,0,1,1,1,2,0,0,0,1,0
23.9835729,1,0,23,0,1,1,1,1,4,1,1,0,0,0
2.759753593,1,0,41,1,0,1,1,1,4,1,0,0,1,0
37.09240246,1,0,37,1,1,0,1,1,2,1,1,0,0,0
2.858316222,1,0,38,1,0,1,1,0,2,1,0,0,0,0
80.49281314,1,0,25,1,0,0,1,1,2,1,0,0,1,1
52.73100616,1,0,45,1,0,1,0,1,4,1,0,0,1,0
34.95687885,1,1,26,1,1,0,1,0,4,0,1,1,1,0
17.83983573,1,0,39,1,1,1,1,0,2,1,0,0,0,0
140.2217659,0,1,27,0,0,1,1,0,4,1,0,1,0,1
0.427104723,1,0,24,1,1,0,1,1,1,0,0,0,0,0
73.98767967,0,1,33,0,1,1,1,0,2,1,0,1,1,1
133.9137577,1,1,19,0,0,0,1,0,2,0,0,1,1,1
80.98562628,1,0,32,1,0,1,1,1,4,1,1,0,0,1
